DATA;DESCRIÇÃO BRUTA;VALOR;CATEGORIA;SubCategoria;PAGAMENTO;MÊS; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
#REF!;Pilares De Marica Supe;"R$ 12,06";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 12,05";PRAZERES;VIAGEM;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;49780392caroline;"R$ 12,00";CATEGORIZAR;DESCONHECIDO;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Ifd*58.415.436 Dayvid;"R$ 11,97";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Uber Uber *trip Help.u;"R$ 11,95";CONFORTO;TRANSPORTE: UBER;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;O Espetto;"R$ 11,20";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Cantinho Do Acai Ja;"R$ 11,00";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Uber Uber *trip Help.u;"R$ 10,91";CONFORTO;TRANSPORTE: UBER;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mp *padariaravidocaju;"R$ 10,50";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Lady Day;"R$ 10,50";CONFORTO;RESTAURANTE: LANCHE;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;49780392caroline;"R$ 10,00";CATEGORIZAR;DESCONHECIDO;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 9,93";CONFORTO;TRANSPORTE: UBER;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mp *padariaravidocaju;"R$ 9,00";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 8,96";CONFORTO;TRANSPORTE: UBER;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Uber Uber *trip Help.u;"R$ 8,96";CONFORTO;TRANSPORTE: UBER;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Uber* Trip;"R$ 8,91";CONFORTO;TRANSPORTE: UBER;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Pousada Bonita;"R$ 8,00";PRAZERES;VIAGEM;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mini Mercadinho Da Ver;"R$ 6,50";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Elainemedauarde;"R$ 5,50";CUSTOS FIXOS;RESTAURANTE: DIA A DIA;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Bonito;"R$ 5,45";PRAZERES;VIAGEM;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Urbia Gestao De Parque;"R$ 5,00";PRAZERES;VIAGEM;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Google Youtube;"R$ 4,99";PRAZERES;LAZER;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mp *angelica2b;"R$ 4,00";PRAZERES;VIAGEM;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Iof Compra Internaciona;"R$ 2,16";CUSTOS FIXOS;TAXAS;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mp *padariaravidocaju;"R$ 2,00";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Apple.com/bill;"R$ 1,90";CONFORTO;FERRAMENTAS;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Iof Compra Internaciona;"R$ 1,15";CUSTOS FIXOS;TAXAS;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Brandt E Moura Padaria;"R$ 1,15";CONFORTO;RESTAURANTE: DIA A DIA;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Iof Compra Internaciona;"R$ 0,98";CUSTOS FIXOS;TAXAS;CC ITAU BLACK;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Ajuste de fatura temporário;"R$ 1.887,24";CATEGORIZAR;CARTÃO DE CREDITO;CC NUBANK M;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Terapia;"R$ 0,00";CUSTOS FIXOS;SAUDE;PIX;JUNHO;;;;;;;;;;;;;;;;;;
#REF!;Terapia;"R$ 0,00";CUSTOS FIXOS;SAUDE;PIX;JULHO;;;;;;;;;;;;;;;;;;
#REF!;Betterpb - Parcela 4/4;"R$ 90,67";PRAZERES;SUPLEMENTAÇÃO;CC NUBANK M;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Laborat Dom Bosco - Parcela 5/6;"R$ 82,78";PRAZERES;SAUDE: EXAMES;CC NUBANK M;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Shopee *Jobeatelie - Parcela 7/7;"R$ 64,37";CONFORTO;DESCONHECIDO;CC NUBANK M;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Edzrnutrihubanual - Parcela 5/12;"R$ 46,04";CONHECIMENTO;EDUCAÇÃO;CC NUBANK M;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Água;"R$ 39,00";CUSTOS FIXOS;ALIMENTAÇÃO;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Htm*Acjejum - Parcela 10/12;"R$ 39,62";CONHECIMENTO;EDUCAÇÃO;CC NUBANK M;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Loja Vidaecor Com - Parcela 10/10;"R$ 21,98";CONFORTO;DESCONHECIDO;CC NUBANK M;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Pb*Bold Snacks - Parcela 9/11;"R$ 20,70";PRAZERES;SUPLEMENTAÇÃO;CC NUBANK M;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Água;"R$ 18,00";CUSTOS FIXOS;ALIMENTAÇÃO;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Terapia;"R$ 0,00";CUSTOS FIXOS;SAUDE;PIX;AGOSTO;;;;;;;;;;;;;;;;;;
#REF!;Terapia;"R$ 0,00";CUSTOS FIXOS;SAUDE;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Água;"R$ 18,00";CUSTOS FIXOS;ALIMENTAÇÃO;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Água;"R$ 18,00";CUSTOS FIXOS;ALIMENTAÇÃO;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;POUPANÇA CASAMENTO;"R$ 1.200,00";METAS;CASAMENTO;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;DAS/MEI;"R$ 81,97";CUSTOS FIXOS;TAXAS;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Pg *auvp Escola Goiania Bra;"R$ 249,75";CONHECIMENTO;EDUCAÇÃO;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Fisia Nike Ecommer Extrema Bra;"R$ 99,99";CONFORTO;ROUPAS;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Amazon Marketplace Br Sao Paulo Bra;"R$ 78,95";CUSTOS FIXOS;HABITAÇÃO;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Distribuidora De Racoe Marica Bra;"R$ 75,36";PRAZERES;ANIMAIS;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mlp *clubenetshoes Sao Paulo Bra;"R$ 50,84";CONFORTO;ROUPAS;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mlp Zattini Sao Paulo Bra;"R$ 50,72";CONFORTO;ROUPAS;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mlp *zattini Sao Paulo Bra;"R$ 50,72";CONFORTO;ROUPAS;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*5produto Osasco Bra;"R$ 38,26";PRAZERES;ANIMAIS;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*centersp Osasco Bra;"R$ 34,25";CUSTOS FIXOS;HABITAÇÃO;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Pastore Niteroi Niteroi Bra;"R$ 21,00";CUSTOS FIXOS;SAUDE: EXAMES;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Responde Ai Rio De Janeir Bra;"R$ 16,90";CONHECIMENTO;EDUCAÇÃO;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Ifood Club;"R$ 12,90";PRAZERES;RESTAURANTE: LANCHE;CC INTER;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;MARICÁ GARDEN;"R$ 3.000,00";METAS;CASAMENTO;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;INVESTIMENTO;"R$ 500,00";LIBERDADE FINANCEIRA;INVESTIMENTOS;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Nextel/Claro;"R$ 100,00";CUSTOS FIXOS;TELEFONE;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Appai;"R$ 327,90";CUSTOS FIXOS;SAUDE: ASSINATURA;PIX;MARÇO;;;;;;;;;;;;;;;;;;
#REF!;Nilza Andrade     01/10;"R$ 780,00";METAS;CASAMENTO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Zp*53.383.855 Angelo A;"R$ 500,00";PRAZERES;SAUDE: CONSULTAS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Hastel Aluguel    01/04;"R$ 400,00";METAS;CASAMENTO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Htm*cursos Luan Lis;"R$ 378,30";CONHECIMENTO;EDUCAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;POUPANÇA PESSOAL;"R$ 4.000,00";LIBERDADE FINANCEIRA;POUPANÇA;;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Compras Débora;"R$ 577,00";CONFORTO;ESTÉTICA;Pix ;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;MARIA FOTOS;"R$ 510,00";METAS;CASAMENTO;PIX;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*9produto;"R$ 370,23";CUSTOS FIXOS;HABITAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*2produtos;"R$ 284,74";CONFORTO;ELETRÔNICOS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*5produto;"R$ 278,29";CUSTOS FIXOS;HABITAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Sprezunic 745;"R$ 267,58";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Levis Plaza Shoppi02/06;"R$ 205,24";CONFORTO;ROUPAS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Autoviacao1001*aut02/03;"R$ 178,26";CONHECIMENTO;EDUCAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;F A Dos Santos Palhete;"R$ 175,70";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Restaurante Frutos Do;"R$ 160,67";PRAZERES;RESTAURANTE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Faculdade;"R$ 224,00";CONHECIMENTO;EDUCAÇÃO;Pix ;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Sprezunic 745;"R$ 158,10";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Energia;"R$ 200,00";CUSTOS FIXOS;HABITAÇÃO;PIX;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Supermarket;"R$ 157,72";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Bio Magistral     01/06;"R$ 143,65";PRAZERES;SUPLEMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Mp *growthsuppleme01/02;"R$ 130,34";PRAZERES;SUPLEMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Amazon Marketplace;"R$ 129,98";PRAZERES;SUPLEMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Andersontiago;"R$ 125,00";CATEGORIZAR;DESCONHECIDO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;36768889 Bruno Henriqu;"R$ 124,30";CATEGORIZAR;DESCONHECIDO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Tiexamesprodutos  04/12;"R$ 123,80";CONHECIMENTO;EDUCAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Totalpass;"R$ 119,90";CUSTOS FIXOS;SAUDE: ASSINATURA;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Totalpass;"R$ 119,90";CUSTOS FIXOS;SAUDE: ASSINATURA;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Varejao Hortfruit;"R$ 119,89";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Laborat Dom Bosco 01/06;"R$ 119,46";PRAZERES;SAUDE: EXAMES;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Gildete Alves Da Silva;"R$ 115,00";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Casas Pernambucanas;"R$ 111,96";PRAZERES;PRESENTES;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Sprezunic 745;"R$ 107,95";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Araken Centro;"R$ 104,93";PRAZERES;ANIMAIS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Unha;"R$ 120,00";CONFORTO;ESTÉTICA;Pix ;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Academia Mãe;"R$ 120,00";PRAZERES;DOAÇÃO;PIX;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Sprezunic 745;"R$ 103,91";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Ifd*pizzaria Do Oliver;"R$ 102,00";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Hortifrut Jvta De Mari;"R$ 101,52";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Nossa Senho;"R$ 99,99";CUSTOS FIXOS;SAUDE: FARMÁCIA;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Htm*cursos Luan Lis;"R$ 97,00";CONHECIMENTO;EDUCAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Supermarket;"R$ 90,62";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Alimentação;"R$ 0,00";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;UBER;"R$ 0,00";CONFORTO;TRANSPORTE: UBER;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Shopee *mh1store;"R$ 89,90";CATEGORIZAR;DESCONHECIDO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Clinica Vet Popula04/04;"R$ 87,75";PRAZERES;ANIMAIS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Odara Roupas Ltda 02/05;"R$ 86,38";CONFORTO;ROUPAS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Irmaosmataruna;"R$ 84,43";CUSTOS FIXOS;TRANSPORTE: COMBUSTÍVEL;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Br *br1foodtosav;"R$ 82,09";PRAZERES;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Irmaosmataruna;"R$ 80,33";CUSTOS FIXOS;TRANSPORTE: COMBUSTÍVEL;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Ração dos cachorros;"R$ 0,00";PRAZERES;ANIMAIS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Ifood  *ifd*convem Ma;"R$ 76,40";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Shopee *jobeatelie;"R$ 75,96";CATEGORIZAR;DESCONHECIDO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Jeferson Damazio Da;"R$ 73,89";CATEGORIZAR;DESCONHECIDO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Delicias Da Val;"R$ 73,70";PRAZERES;RESTAURANTE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Chocomarica;"R$ 73,50";PRAZERES;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Ifd*pastel Da Cica;"R$ 73,30";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;F A Dos Santos Palhete;"R$ 70,90";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Endócrino;"R$ 0,00";PRAZERES;SAUDE: CONSULTAS;PIX;NOVEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Ração dos gatos;"R$ 0,00";PRAZERES;ANIMAIS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;TOTALPASS;"R$ 0,00";CUSTOS FIXOS;SAUDE: ASSINATURA;;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Endócrino;"R$ 0,00";PRAZERES;SAUDE: CONSULTAS;PIX;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Ifd*jocilene Leite Alv;"R$ 70,80";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Autoviacao1001*autovia;"-R$ 0,02";;;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Irmaosmataruna;"R$ 70,05";CUSTOS FIXOS;TRANSPORTE: COMBUSTÍVEL;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Charque 500 Industria;"R$ 68,41";PRAZERES;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Sup Princesa Marica 2;"R$ 64,74";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Udemy Subscription;"R$ 63,39";CONHECIMENTO;EDUCAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Irmaosmataruna;"R$ 60,15";CUSTOS FIXOS;TRANSPORTE: COMBUSTÍVEL;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Levis Plaza Shoppin(04/06);"R$ 198,30";CONFORTO;ROUPAS;CC ITAU PLAT;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Edzr - Parcela 02/12;"R$ 59,70";CONHECIMENTO;EDUCAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Chocomarica;"R$ 57,37";PRAZERES;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Rj Niteroi Plaza Sh(05/06);"R$ 90,95";PRAZERES;PRESENTES;CC ITAU PLAT;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Odara Roupas Ltda Epp;"-R$ 0,08";;;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*5prod01/07;"R$ 56,78";CATEGORIZAR;DESCONHECIDO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Churrascodosamuca;"R$ 56,00";PRAZERES;RESTAURANTE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*5produto;"-R$ 0,12";;;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Sup Princesa Marica 2;"R$ 55,89";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Pg *nuvem Pwrdbyc (04/04);"R$ 60,43";CONFORTO;ROUPAS;CC ITAU PLAT;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;De Coracao E Prese03/03;"R$ 53,97";PRAZERES;PRESENTES;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Ifd*nord Pizzaburger L;"R$ 53,60";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Ifd*flavia Alcantara D;"R$ 52,97";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Apple.com/bill;"R$ 49,90";CONFORTO;ELETRÔNICOS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Levis Plaza Shopping;"-R$ 0,25";;;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Toka Dos Lanches;"R$ 49,00";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Torre de macaron;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;Art Do Cafe;"R$ 48,00";PRAZERES;RESTAURANTE: CAFETERIA;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;Mini Mercadinho Da Ver;"R$ 46,30";PRAZERES;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Bar E Restaurante Casa;"R$ 44,90";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Ifd*princesa Auto Serv;"R$ 44,66";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;Sup Princesa Marica 1;"R$ 44,65";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Nossa Senho;"R$ 39,97";CUSTOS FIXOS;SAUDE: FARMÁCIA;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Nord Pizzaburger;"R$ 39,93";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Atrativa;"R$ 39,00";CONFORTO;ROUPAS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*ciaher(04/04);"R$ 36,02";CONFORTO;ROUPAS;CC ITAU PLAT;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Drogarias Pacheco Sa;"R$ 38,96";CUSTOS FIXOS;SAUDE: FARMÁCIA;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;Nord Pizzaburger;"R$ 38,28";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;Linkedinpre *50901684;"R$ 37,33";CONFORTO;FERRAMENTAS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Sup Princesa Marica 1;"R$ 36,95";CUSTOS FIXOS;ALIMENTAÇÃO;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;Ifood  *ifd*divino Pa;"R$ 35,54";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Vo  Alzira Marica;"R$ 34,00";PRAZERES;PRESENTES;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Google Gsuite_technsol;"R$ 33,60";CUSTOS FIXOS;TAXAS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Www/contabo/com;"R$ 33,11";CONFORTO;FERRAMENTAS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;;;;;;;;;;;;;;;;;;;;;;;;
#REF!;Divino Pao;"R$ 32,98";CONFORTO;RESTAURANTE: DIA A DIA;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Ifd*49.138.003 Khell N;"R$ 30,94";PRAZERES;RESTAURANTE: LANCHE;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Jusbrasil;"R$ 29,90";CONFORTO;FERRAMENTAS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
#REF!;Scribd Inc *656381205;"R$ 29,52";CONFORTO;FERRAMENTAS;CC ITAU BLACK;ABRIL;;;;;;;;;;;;;;;;;;
